chromosome	window_start	window_end	mean_depth
NC_060175.1	91400001	91500000	16.0674
NC_060175.1	91500001	91600000	15.3343
NC_060175.1	91600001	91700000	15.0091
NC_060175.1	91700001	91800000	15.3177
NC_060175.1	91800001	91900000	18.0534
NC_060175.1	91900001	92000000	15.3297
NC_060175.1	92000001	92100000	16.0519
NC_060175.1	92100001	92200000	16.3114
NC_060175.1	92200001	92300000	16.0407
NC_060175.1	92300001	92400000	19.9371
NC_060175.1	92400001	92500000	17.6222
NC_060175.1	92500001	92600000	16.6778
NC_060175.1	92600001	92700000	15.9295
NC_060175.1	92700001	92800000	15.1721
NC_060175.1	92800001	92900000	14.8139
NC_060175.1	92900001	93000000	14.3658
NC_060175.1	93000001	93100000	9.89007
NC_060175.1	93100001	93200000	16.1921
NC_060175.1	93200001	93300000	14.7384
NC_060175.1	93300001	93400000	14.1434
NC_060175.1	93400001	93500000	10.8973
NC_060175.1	93500001	93600000	14.4931
NC_060175.1	93600001	93700000	15.8327
NC_060175.1	93700001	93800000	9.22751
NC_060175.1	93800001	93900000	10.0342
NC_060175.1	93900001	94000000	14.2665
NC_060175.1	94000001	94100000	13.142
NC_060175.1	94100001	94200000	14.8079
NC_060175.1	94200001	94300000	15.8848
NC_060175.1	94300001	94400000	15.2244
NC_060175.1	94400001	94500000	14.6132
NC_060175.1	94500001	94600000	14.2392
NC_060175.1	94600001	94700000	12.6477
NC_060175.1	94700001	94800000	15.5475
NC_060175.1	94800001	94900000	11.0432
NC_060175.1	94900001	95000000	9.87536
NC_060175.1	95000001	95100000	13.8025
NC_060175.1	95100001	95200000	14.6913
NC_060175.1	95200001	95300000	10.011
NC_060175.1	95300001	95400000	16.7399
NC_060175.1	95400001	95500000	15.0017
NC_060175.1	95500001	95600000	16.1776
NC_060175.1	95600001	95700000	17.1531
NC_060175.1	95700001	95800000	12.7601
NC_060175.1	95800001	95900000	11.6776
NC_060175.1	95900001	96000000	13.1771
NC_060175.1	96000001	96100000	13.0617
NC_060175.1	96100001	96200000	12.0772
NC_060175.1	96200001	96300000	15.8804
NC_060175.1	96300001	96400000	11.2529
NC_060175.1	96400001	96500000	10.6844
NC_060175.1	96500001	96600000	11.6764
NC_060175.1	96600001	96700000	12.6844
NC_060175.1	96700001	96800000	14.6486
NC_060175.1	96800001	96900000	13.6537
NC_060175.1	96900001	97000000	13.6958
NC_060175.1	97000001	97100000	14.6995
NC_060175.1	97100001	97200000	15.8574
NC_060175.1	97200001	97300000	16.2056
NC_060175.1	97300001	97400000	15.9136
NC_060175.1	97400001	97500000	14.7319
NC_060175.1	97500001	97600000	18.3766
NC_060175.1	97600001	97700000	14.9454
NC_060175.1	97700001	97800000	10.6027
NC_060175.1	97800001	97900000	15.4619
NC_060175.1	97900001	98000000	17.4846
NC_060175.1	98000001	98100000	15.6321
NC_060175.1	98100001	98200000	12.4122
NC_060175.1	98200001	98300000	12.6193
NC_060175.1	98300001	98400000	13.3817
NC_060175.1	98400001	98500000	12.7217
NC_060175.1	98500001	98600000	13.3779
NC_060175.1	98600001	98700000	11.8017
NC_060175.1	98700001	98800000	11.6816
NC_060175.1	98800001	98900000	12.917
NC_060175.1	98900001	99000000	14.255
NC_060175.1	99000001	99100000	14.7303
NC_060175.1	99100001	99200000	11.8329
NC_060175.1	99200001	99300000	12.472
NC_060175.1	99300001	99400000	10.3935
NC_060175.1	99400001	99500000	12.6704
NC_060175.1	99500001	99600000	10.4098
NC_060175.1	99600001	99700000	12.224
NC_060175.1	99700001	99800000	11.4775
NC_060175.1	99800001	99900000	12.2824
NC_060175.1	99900001	100000000	15.0637
NC_060175.1	100000001	100100000	12.8327
NC_060175.1	100100001	100200000	12.2736
NC_060175.1	100200001	100300000	13.6327
NC_060175.1	100300001	100400000	9.4913
NC_060175.1	100400001	100500000	9.81069
NC_060175.1	100500001	100600000	13.6506
NC_060175.1	100600001	100700000	13.2521
NC_060175.1	100700001	100800000	11.9793
NC_060175.1	100800001	100900000	11.3175
NC_060175.1	100900001	101000000	11.6199
NC_060175.1	101000001	101100000	10.2978
NC_060175.1	101100001	101200000	34.6388
NC_060175.1	101200001	101300000	17.7173
NC_060175.1	101300001	101400000	13.4993
NC_060175.1	101400001	101500000	14.3631
NC_060175.1	101500001	101600000	10.7541
NC_060175.1	101600001	101700000	12.8029
NC_060175.1	101700001	101800000	11.5501
NC_060175.1	101800001	101900000	9.77884
NC_060175.1	101900001	102000000	12.3732
NC_060175.1	102000001	102100000	10.8186
NC_060175.1	102100001	102200000	9.0812
NC_060175.1	102200001	102300000	14.7852
NC_060175.1	102300001	102400000	17.3091
NC_060175.1	102400001	102500000	10.3052
NC_060175.1	102500001	102600000	12.5953
NC_060175.1	102600001	102700000	8.86693
NC_060175.1	102700001	102800000	4.24365
NC_060175.1	102800001	102900000	6.39554
NC_060175.1	102900001	103000000	10.4323
NC_060175.1	103000001	103100000	13.0177
NC_060175.1	103100001	103200000	10.9171
NC_060175.1	103200001	103300000	5.38057
NC_060175.1	103300001	103400000	4.3231
NC_060175.1	103400001	103500000	11.562
NC_060175.1	103500001	103600000	14.6072
NC_060175.1	103600001	103700000	11.4746
NC_060175.1	103700001	103800000	8.50039
NC_060175.1	103800001	103900000	12.9536
NC_060175.1	103900001	104000000	9.83584
NC_060175.1	104000001	104100000	9.50304
NC_060175.1	104100001	104200000	11.6328
NC_060175.1	104200001	104300000	12.7014
NC_060175.1	104300001	104400000	12.1524
NC_060175.1	104400001	104500000	9.58211
NC_060175.1	104500001	104600000	12.362
NC_060175.1	104600001	104700000	7.88603
NC_060175.1	104700001	104800000	9.48295
NC_060175.1	104800001	104900000	9.19314
NC_060175.1	104900001	105000000	12.7273
NC_060175.1	105000001	105100000	10.9552
NC_060175.1	105100001	105200000	14.5425
NC_060175.1	105200001	105300000	12.561
NC_060175.1	105300001	105400000	10.8722
NC_060175.1	105400001	105500000	12.5101
NC_060175.1	105500001	105600000	10.545
NC_060175.1	105600001	105700000	9.42898
NC_060175.1	105700001	105800000	12.3571
NC_060175.1	105800001	105900000	4.85527
NC_060175.1	105900001	106000000	8.04466
NC_060175.1	106000001	106100000	8.4922
NC_060175.1	106100001	106200000	10.7932
NC_060175.1	106200001	106300000	11.1342
NC_060175.1	106300001	106400000	9.88625
NC_060175.1	106400001	106500000	11.8664
NC_060175.1	106500001	106600000	10.7083
NC_060175.1	106600001	106700000	13.9354
NC_060175.1	106700001	106800000	7.43227
NC_060175.1	106800001	106900000	12.0422
NC_060175.1	106900001	107000000	15.7057
NC_060175.1	107000001	107100000	7.83608
NC_060175.1	107100001	107200000	5.40417
NC_060175.1	107200001	107300000	7.37748
NC_060175.1	107300001	107400000	13.4302
NC_060175.1	107400001	107500000	7.05461
NC_060175.1	107500001	107600000	10.6835
NC_060175.1	107600001	107700000	9.24891
NC_060175.1	107700001	107800000	13.2623
NC_060175.1	107800001	107900000	10.2593
NC_060175.1	107900001	108000000	29.1805
NC_060175.1	108000001	108100000	30.6069
NC_060175.1	108100001	108200000	135.305
NC_060175.1	108200001	108300000	62.0979
NC_060175.1	108300001	108400000	11.8079
NC_060175.1	108400001	108500000	6.81402
NC_060175.1	108500001	108600000	37.3826
NC_060175.1	108600001	108700000	9.59535
NC_060175.1	108700001	108800000	11.322
NC_060175.1	108800001	108900000	12.5584
NC_060175.1	108900001	109000000	11.8247
NC_060175.1	109000001	109100000	0.087
NC_060176.1	1	100000	8.46914
NC_060176.1	100001	200000	7.10568
NC_060176.1	200001	300000	10.7867
NC_060176.1	300001	400000	15.7961
NC_060176.1	400001	500000	18.8358
NC_060176.1	500001	600000	26.499
NC_060176.1	600001	700000	20.515
NC_060176.1	700001	800000	17.3393
NC_060176.1	800001	900000	8.7029
NC_060176.1	900001	1000000	5.56292
NC_060176.1	1000001	1100000	26.2793
NC_060176.1	1100001	1200000	12.2454
NC_060176.1	1200001	1300000	13.9613
NC_060176.1	1300001	1400000	11.1029
NC_060176.1	1400001	1500000	11.5226
NC_060176.1	1500001	1600000	12.0246
NC_060176.1	1600001	1700000	7.76777
NC_060176.1	1700001	1800000	16.7941
NC_060176.1	1800001	1900000	20.5493
NC_060176.1	1900001	2000000	20.2931
NC_060176.1	2000001	2100000	21.1925
NC_060176.1	2100001	2200000	12.2805
NC_060176.1	2200001	2300000	10.7013
NC_060176.1	2300001	2400000	7.8122
NC_060176.1	2400001	2500000	9.04396
NC_060176.1	2500001	2600000	7.22238
NC_060176.1	2600001	2700000	9.7208
NC_060176.1	2700001	2800000	20.6086
NC_060176.1	2800001	2900000	25.2007
NC_060176.1	2900001	3000000	18.5137
NC_060176.1	3000001	3100000	8.5809
NC_060176.1	3100001	3200000	12.1972
NC_060176.1	3200001	3300000	15.8074
NC_060176.1	3300001	3400000	11.6584
NC_060176.1	3400001	3500000	13.4947
NC_060176.1	3500001	3600000	11.248
NC_060176.1	3600001	3700000	9.5222
NC_060176.1	3700001	3800000	12.4407
NC_060176.1	3800001	3900000	10.6133
NC_060176.1	3900001	4000000	9.52665
NC_060176.1	4000001	4100000	7.93047
NC_060176.1	4100001	4200000	14.2338
NC_060176.1	4200001	4300000	13.0906
NC_060176.1	4300001	4400000	14.573
NC_060176.1	4400001	4500000	8.05242
NC_060176.1	4500001	4600000	12.9758
NC_060176.1	4600001	4700000	11.55
NC_060176.1	4700001	4800000	10.9273
NC_060176.1	4800001	4900000	12.1848
NC_060176.1	4900001	5000000	13.5063
NC_060176.1	5000001	5100000	14.9556
NC_060176.1	5100001	5200000	15.165
NC_060176.1	5200001	5300000	12.3313
NC_060176.1	5300001	5400000	14.5593
NC_060176.1	5400001	5500000	19.3171
NC_060176.1	5500001	5600000	17.704
NC_060176.1	5600001	5700000	12.7658
NC_060176.1	5700001	5800000	15.0056
NC_060176.1	5800001	5900000	11.2706
NC_060176.1	5900001	6000000	12.3709
NC_060176.1	6000001	6100000	10.7787
NC_060176.1	6100001	6200000	13.7699
NC_060176.1	6200001	6300000	15.4297
NC_060176.1	6300001	6400000	12.3117
NC_060176.1	6400001	6500000	11.5616
NC_060176.1	6500001	6600000	16.3609
NC_060176.1	6600001	6700000	14.7687
NC_060176.1	6700001	6800000	13.4644
NC_060176.1	6800001	6900000	10.1174
NC_060176.1	6900001	7000000	4.95696
NC_060176.1	7000001	7100000	17.7454
NC_060176.1	7100001	7200000	15.2541
NC_060176.1	7200001	7300000	15.1627
NC_060176.1	7300001	7400000	15.0622
NC_060176.1	7400001	7500000	14.6906
NC_060176.1	7500001	7600000	15.565
NC_060176.1	7600001	7700000	9.85503
NC_060176.1	7700001	7800000	3.2153
NC_060176.1	7800001	7900000	12.5072
NC_060176.1	7900001	8000000	15.5035
NC_060176.1	8000001	8100000	16.1182
NC_060176.1	8100001	8200000	14.8158
NC_060176.1	8200001	8300000	19.0392
NC_060176.1	8300001	8400000	16.9681
NC_060176.1	8400001	8500000	15.485
NC_060176.1	8500001	8600000	15.4196
NC_060176.1	8600001	8700000	14.9968
NC_060176.1	8700001	8800000	14.8072
NC_060176.1	8800001	8900000	13.9257
NC_060176.1	8900001	9000000	15.5532
NC_060176.1	9000001	9100000	15.1838
NC_060176.1	9100001	9200000	15.9312
NC_060176.1	9200001	9300000	15.9261
NC_060176.1	9300001	9400000	18.1554
NC_060176.1	9400001	9500000	17.7748
NC_060176.1	9500001	9600000	17.5313
NC_060176.1	9600001	9700000	8.04258
NC_060176.1	9700001	9800000	18.4657
NC_060176.1	9800001	9900000	15.0476
NC_060176.1	9900001	10000000	15.8191
NC_060176.1	10000001	10100000	15.3069
NC_060176.1	10100001	10200000	18.1341
NC_060176.1	10200001	10300000	15.0477
NC_060176.1	10300001	10400000	13.4196
NC_060176.1	10400001	10500000	11.8152
NC_060176.1	10500001	10600000	13.8842
NC_060176.1	10600001	10700000	12.3381
NC_060176.1	10700001	10800000	15.1402
NC_060176.1	10800001	10900000	15.8117
NC_060176.1	10900001	11000000	16.2395
NC_060176.1	11000001	11100000	14.1384
NC_060176.1	11100001	11200000	17.0254
NC_060176.1	11200001	11300000	16.5409
NC_060176.1	11300001	11400000	15.2832
NC_060176.1	11400001	11500000	14.9128
NC_060176.1	11500001	11600000	15.5382
NC_060176.1	11600001	11700000	15.8066
NC_060176.1	11700001	11800000	17.315
NC_060176.1	11800001	11900000	17.4634
NC_060176.1	11900001	12000000	16.3433
NC_060176.1	12000001	12100000	15.0439
NC_060176.1	12100001	12200000	14.225
NC_060176.1	12200001	12300000	13.0474
NC_060176.1	12300001	12400000	17.1929
NC_060176.1	12400001	12500000	14.5786
NC_060176.1	12500001	12600000	14.3636
NC_060176.1	12600001	12700000	12.0656
NC_060176.1	12700001	12800000	10.3088
NC_060176.1	12800001	12900000	12.8913
NC_060176.1	12900001	13000000	11.294
NC_060176.1	13000001	13100000	12.4409
NC_060176.1	13100001	13200000	16.8631
NC_060176.1	13200001	13300000	14.9132
NC_060176.1	13300001	13400000	14.2081
NC_060176.1	13400001	13500000	11.1025
NC_060176.1	13500001	13600000	7.89943
NC_060176.1	13600001	13700000	9.68445
NC_060176.1	13700001	13800000	6.85898
NC_060176.1	13800001	13900000	13.5292
NC_060176.1	13900001	14000000	15.999
NC_060176.1	14000001	14100000	14.0709
NC_060176.1	14100001	14200000	14.8509
NC_060176.1	14200001	14300000	14.2625
NC_060176.1	14300001	14400000	15.673
NC_060176.1	14400001	14500000	16.2544
NC_060176.1	14500001	14600000	12.636
NC_060176.1	14600001	14700000	17.1451
NC_060176.1	14700001	14800000	14.6953
NC_060176.1	14800001	14900000	15.957
NC_060176.1	14900001	15000000	14.7092
NC_060176.1	15000001	15100000	17.0062
NC_060176.1	15100001	15200000	15.5425
NC_060176.1	15200001	15300000	16.9141
NC_060176.1	15300001	15400000	17.0919
NC_060176.1	15400001	15500000	17.2189
NC_060176.1	15500001	15600000	17.1945
NC_060176.1	15600001	15700000	16.3997
NC_060176.1	15700001	15800000	15.9119
NC_060176.1	15800001	15900000	15.7727
NC_060176.1	15900001	16000000	14.3576
NC_060176.1	16000001	16100000	17.0481
NC_060176.1	16100001	16200000	15.3654
NC_060176.1	16200001	16300000	17.1172
NC_060176.1	16300001	16400000	16.8667
NC_060176.1	16400001	16500000	13.0942
NC_060176.1	16500001	16600000	15.1579
NC_060176.1	16600001	16700000	14.6621
NC_060176.1	16700001	16800000	13.0958
NC_060176.1	16800001	16900000	12.2571
NC_060176.1	16900001	17000000	5.69311
NC_060176.1	17000001	17100000	12.7496
NC_060176.1	17100001	17200000	13.6415
NC_060176.1	17200001	17300000	15.2225
NC_060176.1	17300001	17400000	16.6295
NC_060176.1	17400001	17500000	16.3386
NC_060176.1	17500001	17600000	17.7873
NC_060176.1	17600001	17700000	20.0637
NC_060176.1	17700001	17800000	16.9257
NC_060176.1	17800001	17900000	16.0296
NC_060176.1	17900001	18000000	21.5592
NC_060176.1	18000001	18100000	20.8437
NC_060176.1	18100001	18200000	15.6727
NC_060176.1	18200001	18300000	18.4918
NC_060176.1	18300001	18400000	15.5635
NC_060176.1	18400001	18500000	16.04
NC_060176.1	18500001	18600000	15.107
NC_060176.1	18600001	18700000	20.041
NC_060176.1	18700001	18800000	16.2678
NC_060176.1	18800001	18900000	13.3593
NC_060176.1	18900001	19000000	14.0343
NC_060176.1	19000001	19100000	25.2993
NC_060176.1	19100001	19200000	13.7459
NC_060176.1	19200001	19300000	16.0292
NC_060176.1	19300001	19400000	18.0549
NC_060176.1	19400001	19500000	13.48
NC_060176.1	19500001	19600000	15.5706
NC_060176.1	19600001	19700000	14.4205
NC_060176.1	19700001	19800000	15.2614
NC_060176.1	19800001	19900000	15.7624
NC_060176.1	19900001	20000000	14.9087
NC_060176.1	20000001	20100000	15.3797
NC_060176.1	20100001	20200000	14.3196
NC_060176.1	20200001	20300000	13.5291
NC_060176.1	20300001	20400000	13.0873
NC_060176.1	20400001	20500000	16.6133
NC_060176.1	20500001	20600000	15.1075
NC_060176.1	20600001	20700000	15.5591
NC_060176.1	20700001	20800000	16.689
NC_060176.1	20800001	20900000	16.2673
NC_060176.1	20900001	21000000	16.7884
NC_060176.1	21000001	21100000	14.0855
NC_060176.1	21100001	21200000	14.0385
NC_060176.1	21200001	21300000	16.456
NC_060176.1	21300001	21400000	14.3971
NC_060176.1	21400001	21500000	12.2446
NC_060176.1	21500001	21600000	16.112
NC_060176.1	21600001	21700000	17.141
NC_060176.1	21700001	21800000	152.586
NC_060176.1	21800001	21900000	15.4594
NC_060176.1	21900001	22000000	15.6636
NC_060176.1	22000001	22100000	15.2466
NC_060176.1	22100001	22200000	15.9547
NC_060176.1	22200001	22300000	14.4024
NC_060176.1	22300001	22400000	14.7771
NC_060176.1	22400001	22500000	15.7705
NC_060176.1	22500001	22600000	14.8024
NC_060176.1	22600001	22700000	17.6365
NC_060176.1	22700001	22800000	16.0884
NC_060176.1	22800001	22900000	18.1642
NC_060176.1	22900001	23000000	16.7112
NC_060176.1	23000001	23100000	12.91
NC_060176.1	23100001	23200000	11.5734
NC_060176.1	23200001	23300000	14.286
NC_060176.1	23300001	23400000	15.4182
NC_060176.1	23400001	23500000	12.3614
NC_060176.1	23500001	23600000	14.3793
NC_060176.1	23600001	23700000	15.9791
NC_060176.1	23700001	23800000	14.7073
NC_060176.1	23800001	23900000	16.2682
NC_060176.1	23900001	24000000	15.7439
NC_060176.1	24000001	24100000	14.8756
NC_060176.1	24100001	24200000	15.1361
NC_060176.1	24200001	24300000	16.0522
NC_060176.1	24300001	24400000	13.8574
NC_060176.1	24400001	24500000	10.998
NC_060176.1	24500001	24600000	11.3485
NC_060176.1	24600001	24700000	13.3055
NC_060176.1	24700001	24800000	47.2872
NC_060176.1	24800001	24900000	12.7109
NC_060176.1	24900001	25000000	14.0237
NC_060176.1	25000001	25100000	14.4555
NC_060176.1	25100001	25200000	13.5815
NC_060176.1	25200001	25300000	12.238
NC_060176.1	25300001	25400000	12.2376
NC_060176.1	25400001	25500000	13.9839
NC_060176.1	25500001	25600000	13.2522
NC_060176.1	25600001	25700000	15.7631
NC_060176.1	25700001	25800000	14.001
NC_060176.1	25800001	25900000	13.4725
NC_060176.1	25900001	26000000	17.3459
NC_060176.1	26000001	26100000	14.572
NC_060176.1	26100001	26200000	16.4823
NC_060176.1	26200001	26300000	15.8354
NC_060176.1	26300001	26400000	16.7167
NC_060176.1	26400001	26500000	16.1781
NC_060176.1	26500001	26600000	16.8075
NC_060176.1	26600001	26700000	17.35
NC_060176.1	26700001	26800000	16.9048
NC_060176.1	26800001	26900000	16.5901
NC_060176.1	26900001	27000000	15.9619
NC_060176.1	27000001	27100000	16.4452
NC_060176.1	27100001	27200000	16.4496
NC_060176.1	27200001	27300000	17.9016
NC_060176.1	27300001	27400000	17.4485
NC_060176.1	27400001	27500000	19.6734
NC_060176.1	27500001	27600000	16.6676
NC_060176.1	27600001	27700000	15.845
NC_060176.1	27700001	27800000	17.1392
NC_060176.1	27800001	27900000	16.1851
NC_060176.1	27900001	28000000	16.4963
NC_060176.1	28000001	28100000	16.5091
NC_060176.1	28100001	28200000	15.3461
NC_060176.1	28200001	28300000	12.5124
NC_060176.1	28300001	28400000	16.3278
NC_060176.1	28400001	28500000	14.8062
NC_060176.1	28500001	28600000	14.979
NC_060176.1	28600001	28700000	11.5367
NC_060176.1	28700001	28800000	12.093
NC_060176.1	28800001	28900000	16.1482
NC_060176.1	28900001	29000000	15.0474
NC_060176.1	29000001	29100000	14.4361
NC_060176.1	29100001	29200000	15.0122
NC_060176.1	29200001	29300000	15.6826
NC_060176.1	29300001	29400000	15.2348
NC_060176.1	29400001	29500000	14.1095
NC_060176.1	29500001	29600000	14.5111
NC_060176.1	29600001	29700000	15.8252
NC_060176.1	29700001	29800000	14.0508
NC_060176.1	29800001	29900000	11.7233
NC_060176.1	29900001	30000000	11.1921
NC_060176.1	30000001	30100000	16.5973
NC_060176.1	30100001	30200000	14.3106
NC_060176.1	30200001	30300000	14.3549
NC_060176.1	30300001	30400000	14.9328
NC_060176.1	30400001	30500000	14.2571
NC_060176.1	30500001	30600000	13.7796
NC_060176.1	30600001	30700000	14.6409
NC_060176.1	30700001	30800000	14.8173
NC_060176.1	30800001	30900000	16.953
NC_060176.1	30900001	31000000	14.2693
NC_060176.1	31000001	31100000	14.6391
NC_060176.1	31100001	31200000	14.4694
NC_060176.1	31200001	31300000	14.9293
NC_060176.1	31300001	31400000	14.4883
NC_060176.1	31400001	31500000	14.9398
NC_060176.1	31500001	31600000	14.5105
NC_060176.1	31600001	31700000	14.3171
NC_060176.1	31700001	31800000	15.5665
NC_060176.1	31800001	31900000	14.7371
NC_060176.1	31900001	32000000	16.2579
NC_060176.1	32000001	32100000	13.8455
NC_060176.1	32100001	32200000	14.1439
NC_060176.1	32200001	32300000	16.8151
NC_060176.1	32300001	32400000	15.1584
NC_060176.1	32400001	32500000	15.5442
NC_060176.1	32500001	32600000	15.8756
NC_060176.1	32600001	32700000	10.9411
NC_060176.1	32700001	32800000	15.7129
NC_060176.1	32800001	32900000	15.8523
NC_060176.1	32900001	33000000	16.2505
NC_060176.1	33000001	33100000	11.2465
NC_060176.1	33100001	33200000	16.4376
NC_060176.1	33200001	33300000	16.4267
NC_060176.1	33300001	33400000	17.0652
NC_060176.1	33400001	33500000	17.8446
NC_060176.1	33500001	33600000	16.3673
NC_060176.1	33600001	33700000	15.2468
NC_060176.1	33700001	33800000	15.8144
NC_060176.1	33800001	33900000	16.1677
NC_060176.1	33900001	34000000	16.59
NC_060176.1	34000001	34100000	19.5409
NC_060176.1	34100001	34200000	17.634
NC_060176.1	34200001	34300000	16.0284
NC_060176.1	34300001	34400000	15.3757
NC_060176.1	34400001	34500000	16.7538
NC_060176.1	34500001	34600000	15.1886
NC_060176.1	34600001	34700000	15.671
NC_060176.1	34700001	34800000	15.1106
NC_060176.1	34800001	34900000	16.0373
NC_060176.1	34900001	35000000	14.9025
NC_060176.1	35000001	35100000	17.3595
NC_060176.1	35100001	35200000	15.5445
NC_060176.1	35200001	35300000	15.1193
NC_060176.1	35300001	35400000	15.0368
NC_060176.1	35400001	35500000	18.1193
NC_060176.1	35500001	35600000	8.50653
NC_060176.1	35600001	35700000	13.5873
NC_060176.1	35700001	35800000	15.6076
NC_060176.1	35800001	35900000	16.0057
NC_060176.1	35900001	36000000	14.922
NC_060176.1	36000001	36100000	14.8567
NC_060176.1	36100001	36200000	14.7138
NC_060176.1	36200001	36300000	16.4061
NC_060176.1	36300001	36400000	14.8577
NC_060176.1	36400001	36500000	15.9523
NC_060176.1	36500001	36600000	16.6872
NC_060176.1	36600001	36700000	14.2899
NC_060176.1	36700001	36800000	15.2139
NC_060176.1	36800001	36900000	14.3206
NC_060176.1	36900001	37000000	15.5568
NC_060176.1	37000001	37100000	16.7594
NC_060176.1	37100001	37200000	13.8503
NC_060176.1	37200001	37300000	13.3754
NC_060176.1	37300001	37400000	15.844
NC_060176.1	37400001	37500000	14.1349
NC_060176.1	37500001	37600000	15.8279
NC_060176.1	37600001	37700000	13.3602
NC_060176.1	37700001	37800000	15.8072
NC_060176.1	37800001	37900000	15.92
NC_060176.1	37900001	38000000	15.8635
NC_060176.1	38000001	38100000	16.2199
NC_060176.1	38100001	38200000	16.5403
NC_060176.1	38200001	38300000	15.1137
NC_060176.1	38300001	38400000	14.5093
NC_060176.1	38400001	38500000	14.3643
NC_060176.1	38500001	38600000	17.0033
NC_060176.1	38600001	38700000	15.8724
NC_060176.1	38700001	38800000	15.5616
NC_060176.1	38800001	38900000	15.4227
NC_060176.1	38900001	39000000	15.0703
NC_060176.1	39000001	39100000	15.6907
NC_060176.1	39100001	39200000	15.3281
NC_060176.1	39200001	39300000	15.6166
NC_060176.1	39300001	39400000	14.9783
NC_060176.1	39400001	39500000	15.1932
NC_060176.1	39500001	39600000	15.3927
NC_060176.1	39600001	39700000	16.1808
NC_060176.1	39700001	39800000	14.0993
NC_060176.1	39800001	39900000	15.4996
NC_060176.1	39900001	40000000	15.254
NC_060176.1	40000001	40100000	18.4292
NC_060176.1	40100001	40200000	15.5618
NC_060176.1	40200001	40300000	15.9498
NC_060176.1	40300001	40400000	15.1192
NC_060176.1	40400001	40500000	15.1361
NC_060176.1	40500001	40600000	15.3106
NC_060176.1	40600001	40700000	15.0236
NC_060176.1	40700001	40800000	16.3069
NC_060176.1	40800001	40900000	15.1383
NC_060176.1	40900001	41000000	14.4337
NC_060176.1	41000001	41100000	15.2433
NC_060176.1	41100001	41200000	15.6795
NC_060176.1	41200001	41300000	15.6949
NC_060176.1	41300001	41400000	15.1246
NC_060176.1	41400001	41500000	14.6571
NC_060176.1	41500001	41600000	15.7773
NC_060176.1	41600001	41700000	16.9376
NC_060176.1	41700001	41800000	15.4192
NC_060176.1	41800001	41900000	14.3741
NC_060176.1	41900001	42000000	16.8411
NC_060176.1	42000001	42100000	16.8245
NC_060176.1	42100001	42200000	13.7734
NC_060176.1	42200001	42300000	12.8529
NC_060176.1	42300001	42400000	14.8452
NC_060176.1	42400001	42500000	12.8027
NC_060176.1	42500001	42600000	12.3233
NC_060176.1	42600001	42700000	13.6647
NC_060176.1	42700001	42800000	16.3024
NC_060176.1	42800001	42900000	16.5811
NC_060176.1	42900001	43000000	15.7713
NC_060176.1	43000001	43100000	15.7636
NC_060176.1	43100001	43200000	12.6126
NC_060176.1	43200001	43300000	18.7004
NC_060176.1	43300001	43400000	16.0185
NC_060176.1	43400001	43500000	16.1684
NC_060176.1	43500001	43600000	14.8172
NC_060176.1	43600001	43700000	14.6103
NC_060176.1	43700001	43800000	14.1944
NC_060176.1	43800001	43900000	13.5014
NC_060176.1	43900001	44000000	13.1667
NC_060176.1	44000001	44100000	8.13426
NC_060176.1	44100001	44200000	10.9795
NC_060176.1	44200001	44300000	14.3894
NC_060176.1	44300001	44400000	15.1294
NC_060176.1	44400001	44500000	14.6211
NC_060176.1	44500001	44600000	14.2873
NC_060176.1	44600001	44700000	16.0073
NC_060176.1	44700001	44800000	16.0152
NC_060176.1	44800001	44900000	15.699
NC_060176.1	44900001	45000000	13.0338
NC_060176.1	45000001	45100000	13.321
NC_060176.1	45100001	45200000	15.5624
NC_060176.1	45200001	45300000	14.8803
NC_060176.1	45300001	45400000	13.9238
NC_060176.1	45400001	45500000	16.8511
NC_060176.1	45500001	45600000	16.2165
NC_060176.1	45600001	45700000	17.233
NC_060176.1	45700001	45800000	15.8136
NC_060176.1	45800001	45900000	14.8104
NC_060176.1	45900001	46000000	15.9323
NC_060176.1	46000001	46100000	18.9082
NC_060176.1	46100001	46200000	22.4746
NC_060176.1	46200001	46300000	14.94
NC_060176.1	46300001	46400000	16.0863
NC_060176.1	46400001	46500000	15.3435
NC_060176.1	46500001	46600000	15.23
NC_060176.1	46600001	46700000	12.2391
NC_060176.1	46700001	46800000	15.0342
NC_060176.1	46800001	46900000	15.6659
NC_060176.1	46900001	47000000	16.4097
NC_060176.1	47000001	47100000	16.375
NC_060176.1	47100001	47200000	14.4924
NC_060176.1	47200001	47300000	15.0159
NC_060176.1	47300001	47400000	14.374
NC_060176.1	47400001	47500000	11.1341
NC_060176.1	47500001	47600000	11.724
NC_060176.1	47600001	47700000	12.5443
NC_060176.1	47700001	47800000	16.3459
NC_060176.1	47800001	47900000	16.0765
NC_060176.1	47900001	48000000	13.2618
NC_060176.1	48000001	48100000	15.2715
NC_060176.1	48100001	48200000	16.569
NC_060176.1	48200001	48300000	14.1179
NC_060176.1	48300001	48400000	16.1361
NC_060176.1	48400001	48500000	11.5658
NC_060176.1	48500001	48600000	12.7508
NC_060176.1	48600001	48700000	7.42415
NC_060176.1	48700001	48800000	12.5451
NC_060176.1	48800001	48900000	14.0025
NC_060176.1	48900001	49000000	14.657
NC_060176.1	49000001	49100000	15.4172
NC_060176.1	49100001	49200000	16.5481
